Year,Week,Age,Value,Value_Covid,Cases,Inzidenz,Hospi_Cases,Hospi_Inzidenz,Erstimpfung,Zweitimpfung,Booster
2020,49,60-79,6988.0,702.0,19036.0,103.9,3144.0,17.16,,,
2020,49,80+,13879.0,1876.0,13989.0,228.9,3593.0,58.79,,,
2020,49,gesamt,22604.0,2645.0,126769.0,859.3,9163.0,87.34,,,
2020,50,0-34,174.0,6.0,53992.0,416.5,818.0,6.3100000000000005,,,
2020,50,35-59,1599.0,85.0,58476.0,205.9,1954.0,6.88,,,
2020,50,60-79,7215.0,762.0,23490.0,128.2,3961.0,21.62,,,
2020,50,80+,15015.0,2129.0,17940.0,293.5,4469.0,73.12,,,
2020,50,gesamt,24003.0,2982.0,153898.0,1044.1,11202.0,107.93,,,
2020,51,0-34,163.0,6.0,58088.0,445.8,880.0,6.88,,,
2020,51,35-59,1548.0,118.0,65888.0,232.0,2200.0,7.75,,,
2020,51,60-79,7441.0,1077.0,28117.0,153.5,4384.0,23.93,,,
2020,51,80+,15572.0,3044.0,20986.0,343.4,5182.0,84.79,,,
2020,51,gesamt,24724.0,4245.0,173079.0,1174.7,12646.0,123.35000000000001,,,
2020,52,0-34,198.0,5.0,44454.0,332.3,699.0,5.17,,,
2020,52,35-59,1553.0,104.0,54719.0,192.6,1866.0,6.57,,,
2020,52,60-79,7561.0,920.0,24886.0,135.8,3899.0,21.28,,,
2020,52,80+,16242.0,2674.0,18742.0,306.7,4538.0,74.25,,,
2020,52,gesamt,25554.0,3703.0,142801.0,967.4,11002.0,107.27000000000001,24334.0,0.0,0.0
2020,53,0-34,175.0,2.0,39273.0,283.8,759.0,5.71,,,
2020,53,35-59,1646.0,124.0,49433.0,174.0,1961.0,6.9,,,
2020,53,60-79,7609.0,1118.0,23149.0,126.4,3938.0,21.5,,,
2020,53,80+,16111.0,3227.0,18014.0,294.7,4589.0,75.09,,,
2020,53,gesamt,25541.0,4471.0,129869.0,878.9,11247.0,109.2,182399.0,0.0,0.0
2021,1,0-34,157.0,6.0,47221.0,333.1,730.0,5.63,,,
2021,1,35-59,1615.0,157.0,54139.0,190.6,1938.0,6.82,,,
2021,1,60-79,7489.0,1489.0,25206.0,137.6,4148.0,22.64,,,
2021,1,80+,15658.0,4376.0,19217.0,314.4,4856.0,79.45,,,
2021,1,gesamt,24919.0,6028.0,145783.0,975.7,11672.0,114.54,376628.0,0.0,0.0
2021,2,0-34,172.0,6.0,39061.0,283.7,640.0,4.9399999999999995,,,
2021,2,35-59,1673.0,149.0,44077.0,155.2,1642.0,5.78,,,
2021,2,60-79,7464.0,1537.0,20205.0,110.3,3506.0,19.14,,,
2021,2,80+,15223.0,4353.0,17403.0,284.8,4313.0,70.57,,,
2021,2,gesamt,24532.0,6045.0,120746.0,834.0,10101.0,100.42999999999999,523396.0,19182.0,0.0
2021,3,0-34,180.0,5.0,30383.0,228.29999999999998,508.0,3.8099999999999996,,,
2021,3,35-59,1623.0,177.0,36009.0,126.8,1543.0,5.43,,,
2021,3,60-79,7370.0,1366.0,16629.0,90.8,3242.0,17.7,,,
2021,3,80+,14956.0,3854.0,14085.0,230.5,3841.0,62.85,,,
2021,3,gesamt,24129.0,5402.0,97106.0,676.4,9134.0,89.78999999999999,430214.0,248904.0,0.0
2021,4,0-34,199.0,4.0,25043.0,191.4,484.0,3.58,,,
2021,4,35-59,1577.0,116.0,29654.0,104.4,1287.0,4.53,,,
2021,4,60-79,6985.0,1292.0,13718.0,74.9,2866.0,15.65,,,
2021,4,80+,13913.0,3609.0,10537.0,172.4,3060.0,50.07,,,
2021,4,gesamt,22674.0,5021.0,78952.0,543.1,7697.0,73.83,312010.0,333729.0,0.0
2021,5,0-34,194.0,5.0,21870.0,173.29999999999998,432.0,3.42,,,
2021,5,35-59,1608.0,141.0,24754.0,87.2,1164.0,4.1,,,
2021,5,60-79,6876.0,1204.0,11215.0,61.2,2439.0,13.31,,,
2021,5,80+,13095.0,3167.0,7852.0,128.5,2612.0,42.74,,,
2021,5,gesamt,21773.0,4517.0,65691.0,450.2,6647.0,63.57,394298.0,452844.0,0.0
2021,6,0-34,152.0,2.0,17463.0,140.5,377.0,3.1399999999999997,,,
2021,6,35-59,1530.0,104.0,19183.0,67.5,996.0,3.51,,,
2021,6,60-79,6721.0,937.0,8266.0,45.1,1983.0,10.82,,,
2021,6,80+,12543.0,2386.0,5237.0,85.7,1885.0,30.84,,,
2021,6,gesamt,20946.0,3429.0,50149.0,338.8,5241.0,48.31,449110.0,425509.0,0.0
2021,7,0-34,150.0,5.0,19299.0,154.4,368.0,2.81,,,
2021,7,35-59,1558.0,103.0,20474.0,72.1,1070.0,3.77,,,
2021,7,60-79,6593.0,822.0,8668.0,47.3,2005.0,10.94,,,
2021,7,80+,12192.0,2004.0,4621.0,75.6,1775.0,29.04,,,
2021,7,gesamt,20493.0,2934.0,53062.0,349.4,5218.0,46.56,573202.0,342822.0,0.0
2021,8,0-34,181.0,4.0,21414.0,180.1,410.0,3.33,,,
2021,8,35-59,1422.0,70.0,21764.0,76.6,1102.0,3.88,,,
2021,8,60-79,6315.0,636.0,8886.0,48.5,1902.0,10.38,,,
2021,8,80+,11061.0,1545.0,3848.0,63.0,1524.0,24.94,,,
2021,8,gesamt,18979.0,2255.0,55912.0,368.2,4938.0,42.53,792218.0,369775.0,0.0
2021,9,0-34,194.0,1.0,24237.0,214.4,436.0,3.48,,,
2021,9,35-59,1526.0,90.0,22749.0,80.1,1095.0,3.86,,,
2021,9,60-79,6026.0,586.0,8377.0,45.7,1676.0,9.15,,,
2021,9,80+,10709.0,1179.0,3135.0,51.3,1282.0,20.98,,,
2021,9,gesamt,18455.0,1856.0,58498.0,391.5,4489.0,37.47,1155800.0,386296.0,0.0
2021,10,0-34,175.0,6.0,29807.0,266.4,480.0,3.9099999999999997,,,
2021,10,35-59,1454.0,56.0,27403.0,96.5,1338.0,4.71,,,
2021,10,60-79,6206.0,476.0,9504.0,51.9,1722.0,9.4,,,
2021,10,80+,10771.0,956.0,3193.0,52.2,1303.0,21.32,,,
2021,10,gesamt,18606.0,1494.0,69907.0,467.0,4843.0,39.34,1415857.0,392978.0,0.0
2021,11,0-34,199.0,8.0,40004.0,361.7,641.0,5.63,,,
2021,11,35-59,1425.0,75.0,35446.0,124.8,1635.0,5.76,,,
2021,11,60-79,6038.0,431.0,12526.0,68.4,2150.0,11.74,,,
2021,11,80+,10712.0,768.0,3475.0,56.9,1285.0,21.03,,,
2021,11,gesamt,18374.0,1282.0,91451.0,611.8,5711.0,44.16,1001647.0,461608.0,0.0
2021,12,0-34,159.0,5.0,50705.0,464.0,789.0,6.66,,,
2021,12,35-59,1478.0,82.0,44544.0,156.8,2004.0,7.06,,,
2021,12,60-79,6230.0,421.0,15346.0,83.8,2529.0,13.81,,,
2021,12,80+,10570.0,689.0,4031.0,66.0,1539.0,25.18,,,
2021,12,gesamt,18437.0,1197.0,114626.0,770.6,6861.0,52.71,1559612.0,537580.0,0.0
2021,13,0-34,188.0,5.0,47755.0,423.5,813.0,6.94,,,
2021,13,35-59,1527.0,71.0,43410.0,152.8,2060.0,7.25,,,
2021,13,60-79,6234.0,365.0,15498.0,84.6,2662.0,14.53,,,
2021,13,80+,10571.0,647.0,3735.0,61.1,1439.0,23.55,,,
2021,13,gesamt,18520.0,1088.0,110398.0,722.0,6974.0,52.269999999999996,1394452.0,558042.0,0.0
2021,14,0-34,173.0,7.0,49654.0,417.4,903.0,7.49,,,
2021,14,35-59,1563.0,117.0,46549.0,163.9,2364.0,8.32,,,
2021,14,60-79,6268.0,531.0,16506.0,90.1,2874.0,15.69,,,
2021,14,80+,10869.0,729.0,3712.0,60.7,1441.0,23.58,,,
2021,14,gesamt,18873.0,1384.0,116421.0,732.1,7582.0,55.08,2784740.0,553644.0,0.0
2021,15,0-34,195.0,6.0,65024.0,560.3,992.0,7.95,,,
2021,15,35-59,1601.0,113.0,54018.0,190.2,2439.0,8.59,,,
2021,15,60-79,6498.0,637.0,18787.0,102.6,3024.0,16.51,,,
2021,15,80+,10804.0,797.0,4199.0,68.7,1471.0,24.07,,,
2021,15,gesamt,19098.0,1553.0,142028.0,921.8,7926.0,57.120000000000005,3240820.0,476027.0,0.0
2021,16,0-34,207.0,6.0,66854.0,598.5,992.0,7.87,,,
2021,16,35-59,1626.0,150.0,55500.0,195.4,2580.0,9.08,,,
2021,16,60-79,6648.0,704.0,18345.0,100.1,3077.0,16.8,,,
2021,16,80+,10801.0,796.0,4040.0,66.1,1469.0,24.04,,,
2021,16,gesamt,19282.0,1656.0,144739.0,960.1,8118.0,57.790000000000006,3115801.0,446890.0,0.0
2021,17,0-34,173.0,8.0,57999.0,521.7,833.0,6.78,,,
2021,17,35-59,1663.0,128.0,49361.0,173.8,2222.0,7.82,,,
2021,17,60-79,6705.0,749.0,15996.0,87.3,2626.0,14.33,,,
2021,17,80+,11014.0,743.0,3278.0,53.6,1192.0,19.5,,,
2021,17,gesamt,19555.0,1628.0,126634.0,836.4000000000001,6873.0,48.43,4042505.0,715838.0,0.0
2021,18,0-34,200.0,11.0,46932.0,424.4,721.0,6.0,,,
2021,18,35-59,1671.0,145.0,39497.0,139.1,1808.0,6.37,,,
2021,18,60-79,6600.0,680.0,12950.0,70.7,2141.0,11.69,,,
2021,18,80+,10858.0,765.0,2757.0,45.1,969.0,15.85,,,
2021,18,gesamt,19329.0,1601.0,102136.0,679.3,5639.0,39.91,3888849.0,1229194.0,0.0
2021,19,0-34,173.0,9.0,33745.0,308.1,573.0,4.859999999999999,,,
2021,19,35-59,1498.0,129.0,27168.0,95.6,1269.0,4.47,,,
2021,19,60-79,6296.0,578.0,8905.0,48.6,1543.0,8.42,,,
2021,19,80+,10612.0,617.0,1951.0,31.9,733.0,11.99,,,
2021,19,gesamt,18579.0,1333.0,71769.0,484.20000000000005,4118.0,29.740000000000002,3547809.0,1518114.0,0.0
2021,20,0-34,205.0,8.0,27019.0,248.8,485.0,3.9000000000000004,,,
2021,20,35-59,1527.0,139.0,20000.0,70.4,925.0,3.26,,,
2021,20,60-79,6093.0,608.0,6410.0,35.0,1042.0,5.69,,,
2021,20,80+,9986.0,541.0,1504.0,24.6,548.0,8.97,,,
2021,20,gesamt,17811.0,1296.0,54933.0,378.8,3000.0,21.82,2743759.0,2429087.0,0.0
2021,21,0-34,193.0,7.0,15422.0,141.8,267.0,2.0300000000000002,,,
2021,21,35-59,1426.0,107.0,10886.0,38.3,584.0,2.06,,,
2021,21,60-79,5814.0,465.0,3147.0,17.2,583.0,3.18,,,
2021,21,80+,9760.0,457.0,805.0,13.2,315.0,5.15,,,
2021,21,gesamt,17193.0,1036.0,30260.0,210.5,1749.0,12.420000000000002,1997561.0,2907318.0,0.0
2021,22,0-34,203.0,5.0,11261.0,106.2,202.0,1.65,,,
2021,22,35-59,1488.0,83.0,7315.0,25.8,407.0,1.43,,,
2021,22,60-79,5996.0,364.0,2067.0,11.3,365.0,1.99,,,
2021,22,80+,10504.0,373.0,499.0,8.2,197.0,3.22,,,
2021,22,gesamt,18191.0,825.0,21142.0,151.5,1171.0,8.29,1872231.0,3183480.0,866.0
2021,23,0-34,186.0,3.0,8094.0,75.1,163.0,1.3900000000000001,,,
2021,23,35-59,1509.0,73.0,4926.0,17.3,293.0,1.03,,,
2021,23,60-79,5806.0,278.0,1321.0,7.2,246.0,1.34,,,
2021,23,80+,9941.0,272.0,336.0,5.5,139.0,2.27,,,
2021,23,gesamt,17442.0,626.0,14677.0,105.1,841.0,6.03,2050399.0,4170792.0,1260.0
2021,24,0-34,208.0,5.0,4305.0,40.7,115.0,1.02,,,
2021,24,35-59,1543.0,62.0,2424.0,8.5,200.0,0.7,,,
2021,24,60-79,6253.0,219.0,631.0,3.4,150.0,0.82,,,
2021,24,80+,11072.0,265.0,163.0,2.7,84.0,1.37,,,
2021,24,gesamt,19076.0,551.0,7523.0,55.300000000000004,549.0,3.91,2043352.0,4015421.0,1813.0
2021,25,0-34,218.0,4.0,2877.0,27.0,111.0,0.88,,,
2021,25,35-59,1394.0,42.0,1564.0,5.5,128.0,0.45,,,
2021,25,60-79,5669.0,168.0,377.0,2.1,90.0,0.49,,,
2021,25,80+,9910.0,157.0,93.0,1.5,50.0,0.82,,,
2021,25,gesamt,17191.0,371.0,4911.0,36.1,379.0,2.6399999999999997,2276507.0,3561535.0,715.0
2021,26,0-34,196.0,0.0,2630.0,22.1,81.0,0.65,,,
2021,26,35-59,1457.0,36.0,1354.0,4.8,113.0,0.4,,,
2021,26,60-79,5569.0,127.0,345.0,1.9,88.0,0.48,,,
2021,26,80+,9791.0,117.0,74.0,1.2,39.0,0.64,,,
2021,26,gesamt,17013.0,280.0,4403.0,30.0,321.0,2.17,2250118.0,2920900.0,599.0
2021,27,0-34,202.0,2.0,3445.0,25.799999999999997,86.0,0.6100000000000001,,,
2021,27,35-59,1388.0,31.0,1588.0,5.6,131.0,0.46,,,
2021,27,60-79,5671.0,90.0,368.0,2.0,94.0,0.51,,,
2021,27,80+,9733.0,85.0,90.0,1.5,53.0,0.87,,,
2021,27,gesamt,16994.0,208.0,5491.0,34.9,364.0,2.45,1505533.0,3098887.0,747.0
2021,28,0-34,202.0,0.0,5993.0,43.400000000000006,110.0,0.79,,,
2021,28,35-59,1476.0,21.0,2355.0,8.3,149.0,0.52,,,
2021,28,60-79,5932.0,65.0,461.0,2.5,89.0,0.49,,,
2021,28,80+,10052.0,48.0,113.0,1.8,48.0,0.79,,,
2021,28,gesamt,17662.0,134.0,8922.0,56.00000000000001,396.0,2.59,1081646.0,3157018.0,4106.0
2021,29,0-34,200.0,1.0,8297.0,60.7,192.0,1.4300000000000002,,,
2021,29,35-59,1424.0,20.0,3447.0,12.1,213.0,0.75,,,
2021,29,60-79,5759.0,59.0,614.0,3.4,123.0,0.67,,,
2021,29,80+,10230.0,85.0,144.0,2.4,65.0,1.06,,,
2021,29,gesamt,17613.0,165.0,12502.0,78.60000000000001,593.0,3.91,766625.0,2594203.0,892.0
2021,30,0-34,190.0,1.0,9788.0,75.6,211.0,1.67,,,
2021,30,35-59,1383.0,27.0,4456.0,15.7,292.0,1.03,,,
2021,30,60-79,5702.0,57.0,896.0,4.9,162.0,0.88,,,
2021,30,80+,9936.0,52.0,230.0,3.8,96.0,1.57,,,
2021,30,gesamt,17211.0,137.0,15370.0,100.0,761.0,5.15,646785.0,2390732.0,1473.0
2021,31,0-34,193.0,1.0,12835.0,102.9,297.0,2.18,,,
2021,31,35-59,1429.0,10.0,5885.0,20.7,379.0,1.33,,,
2021,31,60-79,5580.0,46.0,1022.0,5.6,202.0,1.1,,,
2021,31,80+,9819.0,63.0,320.0,5.2,124.0,2.03,,,
2021,31,gesamt,17021.0,120.0,20062.0,134.4,1002.0,6.640000000000001,544431.0,2113218.0,2404.0
2021,32,0-34,195.0,1.0,19699.0,161.9,464.0,3.8,,,
2021,32,35-59,1429.0,8.0,9330.0,32.8,656.0,2.31,,,
2021,32,60-79,5667.0,43.0,1635.0,8.9,331.0,1.81,,,
2021,32,80+,10269.0,41.0,481.0,7.9,162.0,2.65,,,
2021,32,gesamt,17560.0,93.0,31145.0,211.5,1613.0,10.57,607289.0,1928804.0,3528.0
2021,33,0-34,198.0,0.0,31152.0,270.4,655.0,5.449999999999999,,,
2021,33,35-59,1437.0,15.0,14617.0,51.5,964.0,3.39,,,
2021,33,60-79,5681.0,47.0,2209.0,12.1,443.0,2.42,,,
2021,33,80+,10185.0,54.0,632.0,10.3,243.0,3.98,,,
2021,33,gesamt,17501.0,116.0,48610.0,344.29999999999995,2305.0,15.239999999999998,706159.0,1339084.0,5818.0
2021,34,0-34,180.0,4.0,41287.0,373.9,844.0,6.78,,,
2021,34,35-59,1368.0,17.0,20135.0,70.9,1333.0,4.69,,,
2021,34,60-79,5636.0,60.0,3259.0,17.8,644.0,3.52,,,
2021,34,80+,9967.0,74.0,1026.0,16.8,368.0,6.02,,,
2021,34,gesamt,17151.0,155.0,65707.0,479.4,3189.0,21.009999999999998,716481.0,976014.0,10337.0
2021,35,0-34,192.0,2.0,46180.0,432.70000000000005,773.0,6.1899999999999995,,,
2021,35,35-59,1434.0,32.0,22729.0,80.0,1314.0,4.63,,,
2021,35,60-79,5661.0,76.0,4071.0,22.2,727.0,3.97,,,
2021,35,80+,10054.0,128.0,1428.0,23.4,474.0,7.76,,,
2021,35,gesamt,17341.0,238.0,74408.0,558.3000000000001,3288.0,22.549999999999997,617731.0,768417.0,69980.0
2021,36,0-34,219.0,3.0,43744.0,415.4,767.0,6.69,,,
2021,36,35-59,1470.0,43.0,22573.0,79.5,1210.0,4.26,,,
2021,36,60-79,6069.0,84.0,4411.0,24.1,800.0,4.37,,,
2021,36,80+,11121.0,143.0,1677.0,27.4,560.0,9.16,,,
2021,36,gesamt,18879.0,273.0,72405.0,546.4,3337.0,24.48,520913.0,689319.0,134015.0
2021,37,0-34,205.0,7.0,37029.0,357.5,628.0,5.4,,,
2021,37,35-59,1416.0,49.0,19106.0,67.3,1019.0,3.59,,,
2021,37,60-79,5783.0,130.0,4106.0,22.4,678.0,3.7,,,
2021,37,80+,10653.0,206.0,1713.0,28.0,534.0,8.74,,,
2021,37,gesamt,18057.0,392.0,61954.0,475.2,2859.0,21.43,521079.0,728227.0,191015.0
2021,38,0-34,203.0,4.0,31484.0,304.20000000000005,521.0,4.6,,,
2021,38,35-59,1487.0,53.0,16940.0,59.6,829.0,2.92,,,
2021,38,60-79,5933.0,132.0,3874.0,21.1,668.0,3.65,,,
2021,38,80+,10534.0,193.0,1444.0,23.6,470.0,7.69,,,
2021,38,gesamt,18157.0,382.0,53742.0,408.50000000000006,2488.0,18.86,438574.0,709256.0,235236.0
2021,39,0-34,187.0,9.0,32025.0,308.9,508.0,4.47,,,
2021,39,35-59,1410.0,44.0,18231.0,64.2,806.0,2.84,,,
2021,39,60-79,5917.0,143.0,4454.0,24.3,658.0,3.59,,,
2021,39,80+,10615.0,197.0,1763.0,28.8,592.0,9.69,,,
2021,39,gesamt,18129.0,393.0,56473.0,426.2,2564.0,20.59,327089.0,522996.0,216384.0
2021,40,0-34,193.0,4.0,31357.0,294.3,410.0,3.53,,,
2021,40,35-59,1490.0,49.0,19475.0,68.6,798.0,2.81,,,
2021,40,60-79,5797.0,140.0,5260.0,28.7,764.0,4.17,,,
2021,40,80+,10729.0,219.0,1926.0,31.5,632.0,10.34,,,
2021,40,gesamt,18209.0,412.0,58018.0,423.1,2604.0,20.85,282695.0,473767.0,239781.0
2021,41,0-34,179.0,3.0,33755.0,311.0,486.0,3.9499999999999997,,,
2021,41,35-59,1528.0,48.0,22291.0,78.5,834.0,2.94,,,
2021,41,60-79,6060.0,137.0,6184.0,33.8,929.0,5.07,,,
2021,41,80+,11182.0,230.0,2340.0,38.3,761.0,12.45,,,
2021,41,gesamt,18949.0,418.0,64570.0,461.6,3010.0,24.41,262733.0,437542.0,278862.0
2021,42,0-34,218.0,4.0,47772.0,433.6,636.0,5.54,,,
2021,42,35-59,1500.0,42.0,33732.0,118.8,1198.0,4.22,,,
2021,42,60-79,6314.0,142.0,10335.0,56.4,1499.0,8.18,,,
2021,42,80+,11729.0,304.0,4104.0,67.2,1364.0,22.32,,,
2021,42,gesamt,19761.0,492.0,95943.0,676.0,4697.0,40.26,237143.0,398029.0,334369.0
2021,43,0-34,216.0,8.0,66539.0,612.1,714.0,6.029999999999999,,,
2021,43,35-59,1533.0,41.0,47184.0,166.1,1527.0,5.38,,,
2021,43,60-79,6366.0,188.0,15346.0,83.8,1820.0,9.94,,,
2021,43,80+,12272.0,389.0,5641.0,92.3,1744.0,28.54,,,
2021,43,gesamt,20387.0,626.0,134710.0,954.3,5805.0,49.89,237198.0,403743.0,519708.0
2021,44,0-34,186.0,8.0,80696.0,734.2,764.0,6.59,,,
2021,44,35-59,1441.0,60.0,63383.0,223.1,1691.0,5.95,,,
2021,44,60-79,6413.0,237.0,21550.0,117.6,2264.0,12.36,,,
2021,44,80+,12386.0,489.0,7788.0,127.4,2260.0,36.98,,,
2021,44,gesamt,20426.0,794.0,173417.0,1202.3,6979.0,61.879999999999995,228437.0,338951.0,742300.0
2021,45,0-34,179.0,5.0,128257.0,1209.5,962.0,8.61,,,
2021,45,35-59,1571.0,77.0,94126.0,331.4,2085.0,7.34,,,
2021,45,60-79,6557.0,307.0,31565.0,172.3,2915.0,15.91,,,
2021,45,80+,12764.0,757.0,9971.0,163.1,2634.0,43.1,,,
2021,45,gesamt,21071.0,1146.0,263919.0,1876.3,8596.0,74.96000000000001,306717.0,363964.0,1301871.0
2021,46,0-34,212.0,8.0,164887.0,1579.7,1128.0,10.36,,,
2021,46,35-59,1617.0,93.0,125626.0,442.3,2468.0,8.69,,,
2021,46,60-79,7002.0,421.0,42580.0,232.4,3540.0,19.32,,,
2021,46,80+,13513.0,860.0,12718.0,208.1,3135.0,51.3,,,
2021,46,gesamt,22344.0,1382.0,345811.0,2462.5,10271.0,89.66999999999999,394916.0,353652.0,2146002.0
2021,47,0-34,195.0,9.0,189560.0,1832.4,1138.0,10.530000000000001,,,
2021,47,35-59,1699.0,113.0,149256.0,525.5,2719.0,9.57,,,
2021,47,60-79,7359.0,557.0,49272.0,269.0,3933.0,21.47,,,
2021,47,80+,14020.0,1122.0,14349.0,234.8,3333.0,54.54,,,
2021,47,gesamt,23273.0,1801.0,402437.0,2861.7000000000003,11123.0,96.11,709260.0,419388.0,3874418.0
2021,48,0-34,215.0,6.0,185421.0,1811.1999999999998,1187.0,11.23,,,
2021,48,35-59,1766.0,153.0,146035.0,514.1,2668.0,9.39,,,
2021,48,60-79,7629.0,676.0,46343.0,253.0,3739.0,20.41,,,
2021,48,80+,14575.0,1321.0,12595.0,206.1,2991.0,48.94,,,
2021,48,gesamt,24185.0,2156.0,390394.0,2784.3999999999996,10585.0,89.97,629512.0,449660.0,5416339.0
2021,49,0-34,183.0,14.0,168346.0,1678.8,1155.0,10.61,,,
2021,49,35-59,1742.0,173.0,126302.0,444.7,2460.0,8.66,,,
2021,49,60-79,7546.0,821.0,39686.0,216.6,3587.0,19.58,,,
2021,49,80+,14561.0,1586.0,11068.0,181.1,2903.0,47.5,,,
2021,49,gesamt,24032.0,2594.0,345402.0,2521.2,10105.0,86.35,508513.0,492202.0,6487913.0
2021,50,0-34,194.0,11.0,139769.0,1406.6000000000001,1004.0,9.47,,,
2021,50,35-59,1681.0,220.0,99197.0,349.2,1926.0,6.78,,,
2021,50,60-79,7407.0,922.0,28995.0,158.3,2956.0,16.14,,,
2021,50,80+,13727.0,1443.0,8658.0,141.7,2288.0,37.44,,,
2021,50,gesamt,23009.0,2596.0,276619.0,2055.8,8174.0,69.83,578988.0,646067.0,6718361.0
2021,51,0-34,193.0,9.0,101810.0,993.2,737.0,6.93,,,
2021,51,35-59,1632.0,163.0,68988.0,242.9,1413.0,4.97,,,
2021,51,60-79,7140.0,743.0,19187.0,104.7,1968.0,10.74,,,
2021,51,80+,13514.0,1205.0,5596.0,91.6,1545.0,25.28,,,
2021,51,gesamt,22479.0,2120.0,195581.0,1432.4,5663.0,47.92,363743.0,433774.0,3385182.0
2021,52,0-34,181.0,7.0,99315.0,867.0999999999999,754.0,6.640000000000001,,,
2021,52,35-59,1621.0,144.0,70750.0,249.1,1387.0,4.88,,,
2021,52,60-79,7096.0,692.0,18532.0,101.2,1812.0,9.89,,,
2021,52,80+,13276.0,942.0,4988.0,81.6,1378.0,22.55,,,
2021,52,gesamt,22174.0,1785.0,193585.0,1299.0,5331.0,43.96,237658.0,275674.0,2096501.0
2022,1,0-34,178.0,7.0,184920.0,1459.8,1248.0,11.28,,,
2022,1,35-59,1593.0,154.0,111133.0,391.3,1337.0,4.71,,,
2022,1,60-79,6664.0,625.0,25994.0,141.9,1599.0,8.73,,,
2022,1,80+,12435.0,1034.0,6584.0,107.7,1275.0,20.86,,,
2022,1,gesamt,20870.0,1820.0,328631.0,2100.7,5459.0,45.58,328271.0,605041.0,3241826.0
2022,2,0-34,199.0,11.0,281351.0,2498.6,1423.0,13.82,,,
2022,2,35-59,1512.0,133.0,156302.0,550.3,1415.0,4.98,,,
2022,2,60-79,6405.0,594.0,29484.0,160.9,1286.0,7.02,,,
2022,2,80+,11805.0,895.0,6866.0,112.3,1102.0,18.03,,,
2022,2,gesamt,19921.0,1633.0,474003.0,3322.1,5226.0,43.85,348226.0,681669.0,3465316.0
2022,3,0-34,203.0,7.0,461715.0,4570.9,1935.0,19.39,,,
2022,3,35-59,1475.0,99.0,252335.0,888.4,1719.0,6.05,,,
2022,3,60-79,6338.0,418.0,44907.0,245.1,1676.0,9.15,,,
2022,3,80+,11829.0,553.0,11087.0,181.4,1512.0,24.74,,,
2022,3,gesamt,19845.0,1077.0,770044.0,5885.799999999999,6842.0,59.33,310290.0,570302.0,2651714.0
2022,4,0-34,187.0,5.0,644195.0,6454.5,2316.0,23.69,,,
2022,4,35-59,1444.0,91.0,374785.0,1319.5,2029.0,7.14,,,
2022,4,60-79,6675.0,329.0,65730.0,358.8,2076.0,11.33,,,
2022,4,80+,11918.0,579.0,16187.0,264.9,2044.0,33.44,,,
2022,4,gesamt,20224.0,1004.0,1100897.0,8397.7,8465.0,75.6,229865.0,492238.0,1884109.0
2022,5,0-34,170.0,6.0,719873.0,7075.299999999999,2448.0,24.919999999999998,,,
2022,5,35-59,1504.0,87.0,455931.0,1605.2,2238.0,7.88,,,
2022,5,60-79,6454.0,323.0,84930.0,463.6,2775.0,15.15,,,
2022,5,80+,12570.0,557.0,22953.0,375.6,2766.0,45.26,,,
2022,5,gesamt,20698.0,973.0,1283687.0,9519.699999999999,10227.0,93.21,154908.0,382835.0,1211128.0
2022,6,0-34,201.0,8.0,713204.0,6922.4,2297.0,23.720000000000002,,,
2022,6,35-59,1510.0,79.0,475717.0,1674.8,2295.0,8.08,,,
2022,6,60-79,6497.0,376.0,99395.0,542.6,2856.0,15.59,,,
2022,6,80+,12287.0,758.0,29718.0,486.3,3269.0,53.49,,,
2022,6,gesamt,20495.0,1221.0,1318034.0,9626.1,10717.0,100.88,104400.0,325960.0,974176.0
2022,7,0-34,199.0,6.0,631379.0,6022.7,2073.0,22.21,,,
2022,7,35-59,1497.0,77.0,439304.0,1546.6,2107.0,7.42,,,
2022,7,60-79,6480.0,378.0,101528.0,554.2,3008.0,16.42,,,
2022,7,80+,12989.0,891.0,31499.0,515.4,3473.0,56.83,,,
2022,7,gesamt,21165.0,1352.0,1203710.0,8638.9,10661.0,102.88,75144.0,252303.0,809806.0
2022,8,0-34,172.0,3.0,560547.0,5297.9,1890.0,20.259999999999998,,,
2022,8,35-59,1536.0,62.0,404498.0,1424.1,1959.0,6.9,,,
2022,8,60-79,6242.0,403.0,102644.0,560.3,3067.0,16.74,,,
2022,8,80+,12425.0,929.0,33416.0,546.8,3461.0,56.63,,,
2022,8,gesamt,20375.0,1397.0,1101105.0,7829.099999999999,10377.0,100.53,61369.0,199299.0,753485.0
2022,9,0-34,201.0,4.0,563328.0,5083.5,1801.0,19.310000000000002,,,
2022,9,35-59,1432.0,68.0,405154.0,1426.4,1842.0,6.49,,,
2022,9,60-79,6436.0,403.0,106274.0,580.1,2916.0,15.92,,,
2022,9,80+,12742.0,949.0,33002.0,540.0,3403.0,55.68,,,
2022,9,gesamt,20811.0,1424.0,1107758.0,7630.0,9962.0,97.4,64358.0,138473.0,685647.0
2022,10,0-34,188.0,5.0,712763.0,6249.299999999999,2106.0,22.67,,,
2022,10,35-59,1481.0,71.0,505558.0,1779.9,2007.0,7.07,,,
2022,10,60-79,6504.0,387.0,143046.0,780.9,3393.0,18.52,,,
2022,10,80+,13078.0,1008.0,41165.0,673.5,4047.0,66.22,,,
