Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
20210522,3.0,0.0,,,,,3.0,0.0,"According to the nationwide emergency brake, there can be no in-person teaching if 7-day incidence > 165.  Since there are some states with 7-day incidence > 165, I have coded this as 3T.    Source: http://web.archive.org/web/20210531123834/https://oscovida.github.io/germany-incidence-rate.html  http://web.archive.org/web/20210424104907/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136",2.0,1.0,,,,,2.0,1.0,No change in policy.    Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,2.0,1.0,,,,,2.0,1.0,No change in policy.    Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,4.0,1.0,,,,,4.0,1.0,No change in policy.  Note that vaccinated and recovered individuals are exempt from this (see 9 May note).    Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210521090533/https://www.bundesregierung.de/breg-en/news/restrictions-eased-for-vaccinated-persons-1911192,1.0,1.0,,,,,1.0,1.0,No change in policy.     Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,2.0,0.0,,,,,2.0,0.0,"Curfews put in place if 7-day incidence > 100: Between 22:00 (10pm) and 5:00 (5am) people will only be permitted to leave their homes if they have a good reason, such as going to or from work, seeking medical assistance or taking a dog for a walk. Until midnight it will be permissible to go for a walk or a jog alone.    Note that vaccinated and recovered individuals are exempt from this (see 9 May note).    Source: http://web.archive.org/web/20210424104907/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210521090533/https://www.bundesregierung.de/breg-en/news/restrictions-eased-for-vaccinated-persons-1911192",1.0,1.0,,,,,1.0,1.0,No change in policy.     Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,3.0,,,3.0,"No policy change.  Note that vaccinated and recovered individuals are exempt from quarantine.  Quarantine regulations will still apply, however, if they are entering Germany from an area classed as an “area of variant of concern”.     Source: http://web.archive.org/web/20210515122408/https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/coronaschv/coronaschv-en.html  http://web.archive.org/web/20210521090533/https://www.bundesregierung.de/breg-en/news/restrictions-eased-for-vaccinated-persons-1911192",2.0,0.0,No change in policy.    Source: http://web.archive.org/web/20210128000537/https://bundesfinanzministerium.de/Web/EN/Issues/Priority-Issues/stimulus-package-for-everyone/stimulus-package-for-everyone.html,0.0,,0.0,,0.0,,2.0,1.0,Coordinated government website with relevant updates.     Source: http://web.archive.org/web/20210424110522/https://www.bundesregierung.de/breg-de/themen/coronavirus,3.0,No policy change    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,2.0,"For contact tracing to be more effective, an acceptable infection rate is 50 cases per 100,000 residents in a 7-day period.  As of 30 May, 7-day incidence is 35/100,000.  Hence, I have coded it as 2.    Source: https://web.archive.org/web/20210106175200/https://www.dw.com/en/coronavirus-germany-extends-covid-lockdown-until-january-31/a-56134498  https://archive.fo/oVFw4",0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,No change in policy.    Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,No policy change    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3642244.0,87298.0,NV,14.09,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210523,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3648958.0,87380.0,NV,14.27,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210524,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3651640.0,87423.0,NV,14.48,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210525,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3653551.0,87456.0,NV,14.95,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210526,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3656177.0,87726.0,NV,15.86,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210527,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3662490.0,87995.0,NV,16.63,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210528,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3669870.0,88187.0,NV,17.26,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210529,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3675296.0,88350.0,NV,17.55,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210530,3.0,0.0,,,,,3.0,0.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3679148.0,88406.0,NV,17.76,75.0,75.0,75.0,75.0,72.92,72.92,72.92,72.92,77.98,77.98,77.98,77.98,37.5
20210531,1.0,1.0,,,,,1.0,1.0,"As of May 31, incidence rate is not high enough to warrant school closures (>165).     See previous coding notes:   According to the nationwide emergency brake, there can be no in-person teaching if 7-day incidence > 165.  Since there are some states with 7-day incidence > 165, I have coded this as 3T.    Source: http://web.archive.org/web/20210531123834/https://oscovida.github.io/germany-incidence-rate.html  http://web.archive.org/web/20210424104907/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136    According to the nationwide emergency brake, there can be no in-person teaching if 7-day incidence > 165.  Since there are some states with 7-day incidence > 165, I have coded this as 3T.    http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html    According to the nationwide emergency brake, there can be no in-person teaching if 7-day incidence > 165.  Since there are some states with 7-day incidence > 165, I have coded this as 3T.  Source:  http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html    According to the nationwide emergency brake, there can be no in-person teaching if 7-day incidence > 165.  Since there are some states with 7-day incidence > 165, I have coded this as 3T.  Source:  http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210620024237/https://oscovida.github.io/germany-incidence-rate.html",2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3681126.0,88442.0,NV,18.21,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210601,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,2.0,1.0,,,,,2.0,1.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,4.0,1.0,,,,,4.0,1.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,1.0,1.0,,,,,1.0,1.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,2.0,0.0,,,,,2.0,0.0,"Curfews put in place if 7-day incidence > 100: Between 22:00 (10pm) and 5:00 (5am) people will only be permitted to leave their homes if they have a good reason, such as going to or from work, seeking medical assistance or taking a dog for a walk. Until midnight it will be permissible to go for a walk or a jog alone.    Note that vaccinated and recovered individuals are exempt from this (see 9 May note). Coded to reflect the strictest requirement for non-exempt people (2).     http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html",1.0,1.0,,,,,1.0,1.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,3.0,,,3.0,No change in policy.   http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210606114721/https://oscovida.github.io/germany-incidence-rate.html,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3682911.0,88595.0,NV,18.94,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210602,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3687828.0,88774.0,NV,19.85,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210603,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3692468.0,88940.0,NV,20.33,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210604,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3695633.0,89026.0,NV,20.94,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210605,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3697927.0,89148.0,NV,21.32,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210606,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,The 3G rule was in effect until 23 August.  https://web.archive.org/web/20210823181430/https://www.bundesregierung.de/breg-en/news/federal-regional-consultation-coronavirus-1949666  http://web.archive.org/web/20210424104907/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  http://web.archive.org/web/20210620024237/https://oscovida.github.io/germany-incidence-rate.html,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3700367.0,89222.0,NV,21.57,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210607,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,No change in policy.   Source: http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,2.0,1.0,,,,,2.0,1.0,No change in policy.  Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,4.0,1.0,,,,,4.0,1.0,No change in policy.   Source: http://web.archive.org/web/20210606114744/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136  ,1.0,1.0,,,,,1.0,1.0,No change in policy.   Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,No change in policy.     Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,3.0,,,3.0,"No policy change.  Note that vaccinated and recovered individuals are exempt from quarantine.  Quarantine regulations will still apply, however, if they are entering Germany from an area classed as an “area of variant of concern”.     Source: http://web.archive.org/web/20210515122408/https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/coronaschv/coronaschv-en.html  http://web.archive.org/web/20210521090533/https://www.bundesregierung.de/breg-en/news/restrictions-eased-for-vaccinated-persons-1911192",2.0,0.0,No change in policy.    Source: http://web.archive.org/web/20210128000537/https://bundesfinanzministerium.de/Web/EN/Issues/Priority-Issues/stimulus-package-for-everyone/stimulus-package-for-everyone.html,0.0,,0.0,,0.0,,2.0,1.0,Coordinated government website with relevant updates.     Source: http://web.archive.org/web/20210424110522/https://www.bundesregierung.de/breg-de/themen/coronavirus,3.0,"Widespread rapid tests are available for the general public.  If you get a positive rapid test result, you are required to get a PCR test to confirm the result and follow advice on self-isolation.    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1  http://web.archive.org/web/20210614092304/https://www.thelocal.de/20210528/explained-what-you-need-to-know-about-rapid-covid-testing-around-germany/",2.0,"For contact tracing to be more effective, an acceptable infection rate is 50 cases per 100,000 residents in a 7-day period.  As of 14 June, 7-day incidence is 17/100,000.  Hence, I have coded it as 2.    Source: https://web.archive.org/web/20210106175200/https://www.dw.com/en/coronavirus-germany-extends-covid-lockdown-until-january-31/a-56134498  https://archive.fo/deekA",0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,No change in policy.    Source: http://web.archive.org/web/20210509130000/https://www.bundesregierung.de/breg-en/news/nationwide-emergency-brake-1889136,5.0,1.0,"From 7 June, anyone above 12 y/o can apply for vaccination.      Source: http://web.archive.org/web/20210614092919/https://www.dw.com/en/covid-germany-allows-everyone-to-sign-up-for-their-vaccination/a-57782978",2.0,1.0,,,,,2.0,1.0,No policy change    Source: http://web.archive.org/web/20210326145328/https://www.bundesregierung.de/resource/blob/656632/1881470/f0922369004c03634f34e502e79490b2/2021-03-24-mpk-beschluss-corona-en-data.pdf?download=1,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3701484.0,89244.0,NV,22.07,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210608,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3702688.0,89384.0,NV,23.0,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210609,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3705942.0,89491.0,NV,24.23,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
20210610,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,,4.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,0.0,,,,,2.0,0.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,,3.0,,2.0,,0.0,,0.0,,2.0,1.0,,,,,2.0,1.0,,5.0,1.0,,2.0,1.0,,,,,2.0,1.0,,,2,,2,,16-19 yrs,16-19 yrs,2.0,2.0,2.0,2.0,5,,0.0,,3709129.0,89585.0,NV,25.18,69.44,69.44,69.44,69.44,69.79,69.79,69.79,69.79,74.4,74.4,74.4,74.4,37.5
